year,month,week,origin,volume_tonnes,price_high,price_mid,price_low,approx_fish_count,week_number,week_id
2018,4,1,各地,44.7,15120.0,7104.0,1944,179,730,2018-04-1
2018,4,2,各地,37.0,12960.0,5101.0,1080,148,731,2018-04-2
2018,4,3,各地,43.0,21600.0,5304.0,1080,172,732,2018-04-3
2018,4,4,各地,48.2,12960.0,4420.0,1620,193,733,2018-04-4
2018,5,2,各地,44.8,18360.0,5689.0,1512,179,734,2018-05-2
2018,5,3,各地,39.8,16200.0,4174.0,1620,159,735,2018-05-3
2018,5,4,各地,39.0,14580.0,3657.0,1620,156,736,2018-05-4
2018,5,5,各地,31.4,14040.0,4693.0,1188,126,737,2018-05-5
2018,6,1,各地,47.6,16200.0,4332.0,1728,190,738,2018-06-1
2018,6,2,各地,56.8,20520.0,2251.0,1080,227,739,2018-06-2
2018,6,3,各地,81.8,8640.0,2104.0,1080,327,740,2018-06-3
2018,6,4,各地,53.6,18360.0,2219.0,1188,214,741,2018-06-4
2018,7,1,各地,37.7,16200.0,3802.0,1404,151,742,2018-07-1
2018,7,2,各地,36.1,7020.0,2400.0,1404,144,743,2018-07-2
2018,7,3,各地,32.6,4644.0,2632.0,1620,130,744,2018-07-3
2018,7,4,各地,30.8,24840.0,7132.0,1404,123,745,2018-07-4
2018,8,1,各地,27.3,15120.0,5851.0,1620,109,746,2018-08-1
2018,8,2,各地,30.9,16200.0,7475.0,2160,124,747,2018-08-2
2018,8,4,各地,36.0,27000.0,7943.0,1944,144,748,2018-08-4
2018,8,5,各地,31.0,22680.0,6373.0,2484,124,749,2018-08-5
2018,9,1,各地,34.2,18360.0,9492.0,1080,137,750,2018-09-1
2018,9,2,各地,34.2,21600.0,9516.0,1260,137,751,2018-09-2
2018,9,3,各地,37.2,23760.0,7238.0,1944,149,752,2018-09-3
2018,9,4,各地,32.7,21600.0,7616.0,2160,131,753,2018-09-4
2018,10,1,各地,30.8,19440.0,8076.0,3240,123,754,2018-10-1
2018,10,3,各地,35.1,22680.0,9357.0,2376,140,755,2018-10-3
2018,10,4,各地,29.7,18360.0,8159.0,1620,119,756,2018-10-4
2018,10,5,各地,30.5,17280.0,7547.0,2160,122,757,2018-10-5
2018,11,1,各地,39.2,23760.0,12204.0,2160,157,758,2018-11-1
2018,11,2,各地,32.9,21600.0,8773.0,1620,132,759,2018-11-2
2018,11,3,各地,30.6,18360.0,8302.0,2376,122,760,2018-11-3
2018,11,4,各地,28.6,21600.0,10086.0,2160,114,761,2018-11-4
2018,12,1,各地,34.7,18360.0,9781.0,1944,139,762,2018-12-1
2018,12,2,各地,38.1,20520.0,8348.0,2160,152,763,2018-12-2
2018,12,3,各地,40.0,19440.0,8125.0,1944,160,764,2018-12-3
2018,12,4,各地,53.1,36720.0,9799.0,2160,212,765,2018-12-4
2019,1,1,各地,48.3,1296000.0,17733.0,1944,193,766,2019-01-1
2019,1,2,各地,31.5,17820.0,7971.0,2160,126,767,2019-01-2
2019,1,3,各地,28.0,19440.0,5588.0,1944,112,768,2019-01-3
2019,1,4,各地,34.8,20520.0,7471.0,1620,139,769,2019-01-4
2019,2,1,各地,32.3,17820.0,5514.0,1944,129,770,2019-02-1
2019,2,2,各地,33.8,16740.0,4711.0,1944,135,771,2019-02-2
2019,2,3,各地,31.9,23760.0,5054.0,1836,128,772,2019-02-3
2019,2,4,各地,32.9,23760.0,5678.0,1620,132,773,2019-02-4
2019,3,1,各地,35.9,18900.0,4409.0,1296,144,774,2019-03-1
2019,3,2,各地,36.9,19440.0,7115.0,1944,148,775,2019-03-2
2019,3,3,各地,34.1,25380.0,5227.0,2160,136,776,2019-03-3
2019,3,4,各地,38.8,18360.0,5770.0,1944,155,777,2019-03-4
2019,4,1,各地,40.5,21600.0,5208.0,2160,162,778,2019-04-1
2019,4,2,各地,40.0,18900.0,7603.0,1620,160,779,2019-04-2
2019,4,3,各地,39.3,19440.0,9060.0,2700,157,780,2019-04-3
2019,4,4,各地,57.1,17280.0,4305.0,1188,228,781,2019-04-4
2019,5,1,各地,36.9,15660.0,5545.0,1620,148,782,2019-05-1
2019,5,2,各地,39.3,19440.0,3096.0,1404,157,783,2019-05-2
2019,5,3,各地,32.0,19980.0,4779.0,1404,128,784,2019-05-3
2019,5,4,各地,30.5,26460.0,7643.0,2160,122,785,2019-05-4
2019,6,1,各地,42.7,16200.0,4876.0,1404,171,786,2019-06-1
2019,6,2,各地,45.3,15660.0,3394.0,1620,181,787,2019-06-2
2019,6,3,各地,52.8,31320.0,3056.0,1080,211,788,2019-06-3
2019,6,4,各地,44.9,21060.0,2737.0,1512,180,789,2019-06-4
2019,7,1,各地,34.6,14580.0,3865.0,1620,138,790,2019-07-1
2019,7,2,各地,40.8,23760.0,4342.0,1296,163,791,2019-07-2
2019,7,3,各地,36.8,23220.0,8729.0,1512,147,792,2019-07-3
2019,7,4,各地,33.7,21060.0,6860.0,1404,135,793,2019-07-4
2019,7,5,各地,32.2,25920.0,8076.0,1620,129,794,2019-07-5
2019,8,1,各地,40.9,19980.0,3755.0,1620,164,795,2019-08-1
2019,8,2,各地,39.3,7560.0,3996.0,2484,157,796,2019-08-2
2019,8,3,各地,36.1,35640.0,8522.0,1620,144,797,2019-08-3
2019,8,4,各地,30.2,17820.0,6067.0,2160,121,798,2019-08-4
2019,9,1,各地,33.4,17280.0,6466.0,2160,134,799,2019-09-1
2019,9,2,各地,37.5,21600.0,7591.0,1620,150,800,2019-09-2
2019,9,3,各地,39.5,15120.0,5138.0,2160,158,801,2019-09-3
2019,9,4,各地,33.4,28080.0,6314.0,1620,134,802,2019-09-4
2019,9,5,各地,41.4,24840.0,5154.0,1836,166,803,2019-09-5
2019,10,1,各地,38.4,15120.0,5598.0,1944,154,804,2019-10-1
2019,10,2,各地,32.2,19440.0,8941.0,2700,129,805,2019-10-2
2019,10,3,各地,33.7,16740.0,8636.0,2160,135,806,2019-10-3
2019,10,4,各地,29.6,21600.0,8473.0,2376,118,807,2019-10-4
2019,11,1,各地,35.7,17820.0,8599.0,1620,143,808,2019-11-1
2019,11,2,各地,32.4,17820.0,6281.0,2376,130,809,2019-11-2
2019,11,3,各地,30.3,25920.0,9599.0,1944,121,810,2019-11-3
2019,11,4,各地,38.1,16740.0,8432.0,3240,152,811,2019-11-4
2019,12,1,各地,35.5,18900.0,8380.0,2160,142,812,2019-12-1
2019,12,2,各地,41.0,27000.0,10601.0,2700,164,813,2019-12-2
2019,12,3,各地,36.8,16740.0,7063.0,2700,147,814,2019-12-3
2019,12,4,各地,47.7,41040.0,6962.0,2700,191,815,2019-12-4
2020,1,1,各地,48.1,756000.0,11335.0,2160,192,816,2020-01-1
2020,1,2,各地,33.4,17820.0,6991.0,2160,134,817,2020-01-2
2020,1,3,各地,34.3,30240.0,6669.0,2160,137,818,2020-01-3
2020,1,4,各地,30.4,29160.0,6188.0,2376,122,819,2020-01-4
2020,2,1,各地,38.1,18360.0,4995.0,2052,152,820,2020-02-1
2020,2,2,各地,33.1,16200.0,5049.0,2160,132,821,2020-02-2
2020,2,3,各地,38.4,13500.0,4833.0,1944,154,822,2020-02-3
2020,2,4,各地,33.9,12960.0,4134.0,2160,136,823,2020-02-4
2020,3,1,各地,34.2,18360.0,4068.0,2160,137,824,2020-03-1
2020,3,2,各地,25.5,18900.0,3578.0,1944,102,825,2020-03-2
2020,3,3,各地,24.7,19980.0,3415.0,1944,99,826,2020-03-3
2020,3,4,各地,34.6,18900.0,4217.0,1836,138,827,2020-03-4
2020,3,5,各地,29.5,11016.0,3647.0,1944,118,828,2020-03-5
2020,4,1,各地,23.8,8964.0,3201.0,1404,95,829,2020-04-1
2020,4,2,各地,19.7,6804.0,2910.0,1728,79,830,2020-04-2
2020,4,3,各地,16.9,5400.0,3018.0,1620,68,831,2020-04-3
2020,4,4,各地,19.8,10800.0,3520.0,2160,79,832,2020-04-4
2020,5,2,各地,26.2,8640.0,3241.0,1404,105,833,2020-05-2
2020,5,3,各地,36.1,7020.0,2941.0,1404,144,834,2020-05-3
2020,5,4,各地,25.1,10800.0,3592.0,1620,100,835,2020-05-4
2020,6,1,各地,28.6,16740.0,4938.0,2160,114,836,2020-06-1
2020,6,2,各地,54.0,16200.0,2690.0,1512,216,837,2020-06-2
2020,6,3,各地,49.7,10800.0,2696.0,1080,199,838,2020-06-3
2020,6,4,各地,55.7,8100.0,2447.0,1296,223,839,2020-06-4
2020,6,5,各地,42.8,15120.0,2401.0,1404,171,840,2020-06-5
2020,7,1,各地,39.5,18900.0,2852.0,1620,158,841,2020-07-1
2020,7,2,各地,43.8,14040.0,3428.0,1512,175,842,2020-07-2
2020,7,3,各地,36.9,19440.0,3810.0,1080,148,843,2020-07-3
2020,7,4,各地,28.6,18360.0,6033.0,1944,114,844,2020-07-4
2020,8,1,各地,33.4,16740.0,5067.0,1620,134,845,2020-08-1
2020,8,2,各地,46.6,14580.0,4232.0,1404,186,846,2020-08-2
2020,8,3,各地,43.4,14580.0,4848.0,1404,174,847,2020-08-3
2020,8,4,各地,40.0,14040.0,3441.0,1296,160,848,2020-08-4
2020,8,5,各地,30.3,16740.0,4532.0,2160,121,849,2020-08-5
2020,9,1,各地,34.6,22680.0,4705.0,2160,138,850,2020-09-1
2020,9,2,各地,42.4,14580.0,3461.0,1836,170,851,2020-09-2
2020,9,3,各地,39.8,14040.0,4094.0,1620,159,852,2020-09-3
2020,9,4,各地,44.8,14040.0,3847.0,1944,179,853,2020-09-4
2020,10,1,各地,43.9,14580.0,3796.0,1836,176,854,2020-10-1
2020,10,2,各地,36.2,12960.0,3921.0,1620,145,855,2020-10-2
2020,10,3,各地,39.3,13500.0,4195.0,1620,157,856,2020-10-3
2020,10,4,各地,36.8,12420.0,4004.0,1296,147,857,2020-10-4
2020,11,1,各地,43.1,9720.0,4046.0,1944,172,858,2020-11-1
2020,11,2,各地,33.4,14040.0,6423.0,2160,134,859,2020-11-2
2020,11,3,各地,41.3,17820.0,5333.0,1296,165,860,2020-11-3
2020,11,4,各地,37.6,10800.0,4815.0,2160,150,861,2020-11-4
2020,11,5,各地,35.1,21600.0,6836.0,1728,140,862,2020-11-5
2020,12,1,各地,40.8,21600.0,9072.0,1944,163,863,2020-12-1
2020,12,2,各地,45.3,13500.0,5586.0,1620,181,864,2020-12-2
2020,12,3,各地,49.0,29160.0,4497.0,1728,196,865,2020-12-3
2020,12,4,各地,87.9,32400.0,8502.0,1836,352,866,2020-12-4
2021,1,1,各地,54.3,108000.0,8448.0,2160,217,867,2021-01-1
2021,1,2,各地,23.2,14040.0,7673.0,1944,93,868,2021-01-2
2021,1,3,各地,25.1,15120.0,6856.0,2160,100,869,2021-01-3
2021,1,4,各地,27.3,10800.0,4446.0,2700,109,870,2021-01-4
2021,2,1,各地,26.6,10800.0,4829.0,2160,106,871,2021-02-1
2021,2,2,各地,27.8,15660.0,4972.0,1944,111,872,2021-02-2
2021,2,3,各地,39.1,14040.0,4808.0,1944,156,873,2021-02-3
2021,2,4,各地,36.5,11340.0,4087.0,1620,146,874,2021-02-4
2021,3,1,各地,48.6,16200.0,3255.0,1620,194,875,2021-03-1
2021,3,2,各地,42.1,15660.0,3480.0,1404,168,876,2021-03-2
2021,3,3,各地,31.6,13500.0,3886.0,1620,126,877,2021-03-3
2021,3,4,各地,46.5,12960.0,4377.0,2376,186,878,2021-03-4
2021,3,5,各地,40.5,17820.0,5117.0,1944,162,879,2021-03-5
2021,4,1,各地,39.4,19440.0,8659.0,1944,158,880,2021-04-1
2021,4,2,各地,42.2,15660.0,4578.0,1944,169,881,2021-04-2
2021,4,3,各地,38.9,11340.0,3545.0,1620,156,882,2021-04-3
2021,4,4,各地,36.8,17820.0,4586.0,2700,147,883,2021-04-4
2021,5,1,各地,49.6,13500.0,5152.0,2160,198,884,2021-05-1
2021,5,2,各地,46.0,13500.0,3667.0,1404,184,885,2021-05-2
2021,5,3,各地,36.8,10584.0,3126.0,1620,147,886,2021-05-3
2021,5,4,各地,29.2,10584.0,3422.0,1296,117,887,2021-05-4
2021,5,5,各地,45.9,16200.0,4218.0,1512,184,888,2021-05-5
2021,6,1,各地,61.7,8640.0,2454.0,1404,247,889,2021-06-1
2021,6,2,各地,46.3,11880.0,2997.0,1728,185,890,2021-06-2
2021,6,3,各地,54.9,15120.0,2779.0,1080,220,891,2021-06-3
2021,6,4,各地,52.8,11340.0,2457.0,1296,211,892,2021-06-4
2021,7,1,各地,47.8,16200.0,3040.0,1188,191,893,2021-07-1
2021,7,2,各地,47.1,15120.0,3726.0,1620,188,894,2021-07-2
2021,7,3,各地,46.4,18360.0,3503.0,1080,186,895,2021-07-3
2021,7,4,各地,38.1,12960.0,4025.0,1620,152,896,2021-07-4
2021,8,1,各地,44.5,14580.0,3143.0,1404,178,897,2021-08-1
2021,8,2,各地,47.3,16740.0,4946.0,2160,189,898,2021-08-2
2021,8,3,各地,40.9,14580.0,5188.0,2160,164,899,2021-08-3
2021,8,4,各地,34.6,16200.0,8305.0,1620,138,900,2021-08-4
2021,8,5,各地,28.2,12420.0,4574.0,2160,113,901,2021-08-5
2021,9,1,各地,47.5,11880.0,3600.0,1296,190,902,2021-09-1
2021,9,2,各地,42.2,12960.0,3513.0,1620,169,903,2021-09-2
2021,9,3,各地,38.7,12960.0,5137.0,1836,155,904,2021-09-3
2021,9,4,各地,42.4,10800.0,5358.0,1944,170,905,2021-09-4
2021,10,1,各地,45.1,12420.0,3109.0,1620,180,906,2021-10-1
2021,10,2,各地,50.4,15660.0,3543.0,1080,202,907,2021-10-2
2021,10,3,各地,42.3,8640.0,4310.0,1944,169,908,2021-10-3
2021,10,4,各地,41.5,10800.0,5756.0,1944,166,909,2021-10-4
2021,11,1,各地,43.5,8640.0,3961.0,1620,174,910,2021-11-1
2021,11,2,各地,40.5,13500.0,4181.0,1296,162,911,2021-11-2
2021,11,3,各地,44.1,12960.0,5594.0,2376,176,912,2021-11-3
2021,11,4,各地,46.5,12960.0,4895.0,2376,186,913,2021-11-4
2021,11,5,各地,38.3,15660.0,5088.0,2160,153,914,2021-11-5
2021,12,1,各地,59.8,15660.0,5360.0,2376,239,915,2021-12-1
2021,12,2,各地,48.8,12960.0,4796.0,2160,195,916,2021-12-2
2021,12,3,各地,46.9,15660.0,6959.0,2160,188,917,2021-12-3
2021,12,4,各地,79.1,21600.0,5363.0,2484,316,918,2021-12-4
2022,1,1,各地,63.6,,5352.0,2160,254,919,2022-01-1
2022,1,2,各地,33.2,15660.0,4690.0,1836,133,920,2022-01-2
2022,1,3,各地,27.5,14580.0,4974.0,2160,110,921,2022-01-3
2022,1,4,各地,34.6,8640.0,3816.0,2160,138,922,2022-01-4
2022,1,5,各地,33.4,8964.0,3853.0,2160,134,923,2022-01-5
2022,2,1,各地,35.5,14580.0,8026.0,1836,142,924,2022-02-1
2022,2,2,各地,37.2,12960.0,3569.0,1836,149,925,2022-02-2
2022,2,3,各地,35.4,10800.0,3227.0,1728,142,926,2022-02-3
2022,2,4,各地,55.6,8640.0,3386.0,1620,222,927,2022-02-4
2022,3,1,各地,38.9,8640.0,3587.0,1836,156,928,2022-03-1
2022,3,2,各地,35.7,15120.0,3824.0,1944,143,929,2022-03-2
2022,3,3,各地,37.3,15660.0,4297.0,2160,149,930,2022-03-3
2022,3,4,各地,31.2,16200.0,4828.0,2160,125,931,2022-03-4
2022,4,1,各地,39.9,14040.0,4589.0,2160,160,932,2022-04-1
2022,4,2,各地,40.9,15120.0,4640.0,2160,164,933,2022-04-2
2022,4,3,各地,43.1,16200.0,4706.0,2160,172,934,2022-04-3
2022,4,4,各地,44.8,19440.0,5355.0,2160,179,935,2022-04-4
2022,5,1,各地,58.9,12420.0,3426.0,1296,236,936,2022-05-1
2022,5,2,各地,58.7,10044.0,3274.0,1620,235,937,2022-05-2
2022,5,3,各地,43.7,9180.0,3424.0,1836,175,938,2022-05-3
2022,5,4,各地,39.3,17280.0,4437.0,1620,157,939,2022-05-4
2022,5,5,各地,42.6,16740.0,3409.0,1944,170,940,2022-05-5
2022,6,1,各地,46.9,12420.0,3673.0,1620,188,941,2022-06-1
2022,6,2,各地,59.8,10260.0,3396.0,1728,239,942,2022-06-2
2022,6,3,各地,58.2,7560.0,2794.0,1620,233,943,2022-06-3
2022,6,4,各地,54.3,11340.0,2978.0,1404,217,944,2022-06-4
2022,7,1,各地,54.4,19440.0,3666.0,1944,218,945,2022-07-1
2022,7,2,各地,36.4,23760.0,5212.0,2160,146,946,2022-07-2
2022,7,3,各地,32.2,17280.0,5032.0,2160,129,947,2022-07-3
2022,7,4,各地,30.7,14040.0,4840.0,2160,123,948,2022-07-4
2022,8,1,各地,29.6,17280.0,4911.0,1080,118,949,2022-08-1
2022,8,2,各地,33.0,13500.0,4407.0,1080,132,950,2022-08-2
2022,8,3,各地,38.5,22680.0,6352.0,2160,154,951,2022-08-3
2022,8,4,各地,32.4,18360.0,7013.0,2700,130,952,2022-08-4
2022,8,5,各地,37.7,14040.0,4271.0,2160,151,953,2022-08-5
2022,9,1,各地,28.8,23760.0,4958.0,1944,115,954,2022-09-1
2022,9,2,各地,38.3,19440.0,6563.0,2700,153,955,2022-09-2
2022,9,3,各地,30.1,17820.0,6253.0,2376,120,956,2022-09-3
2022,9,4,各地,39.5,15660.0,6331.0,3240,158,957,2022-09-4
2022,10,1,各地,35.4,12960.0,5936.0,2700,142,958,2022-10-1
2022,10,2,各地,38.2,12960.0,5459.0,2160,153,959,2022-10-2
2022,10,3,各地,38.5,11880.0,5592.0,2160,154,960,2022-10-3
2022,10,4,各地,40.1,22680.0,6702.0,2160,160,961,2022-10-4
2022,10,5,各地,35.5,16200.0,5683.0,2700,142,962,2022-10-5
2022,11,1,各地,32.9,16200.0,5687.0,2376,132,963,2022-11-1
2022,11,2,各地,30.9,14580.0,6574.0,2700,124,964,2022-11-2
2022,11,3,各地,31.2,14040.0,7231.0,2700,125,965,2022-11-3
2022,11,4,各地,30.1,16740.0,8979.0,3240,120,966,2022-11-4
2022,12,1,各地,32.8,15120.0,9261.0,3240,131,967,2022-12-1
2022,12,2,各地,46.1,15120.0,6646.0,2916,184,968,2022-12-2
2022,12,3,各地,34.8,15120.0,7337.0,3240,139,969,2022-12-3
2022,12,4,各地,59.4,16200.0,6496.0,2700,238,970,2022-12-4
2023,1,1,各地,87.9,183600.0,7728.0,3240,352,971,2023-01-1
2023,1,2,各地,30.7,15120.0,5150.0,2160,123,972,2023-01-2
2023,1,3,各地,29.4,9720.0,4565.0,2484,118,973,2023-01-3
2023,1,4,各地,23.4,17820.0,5212.0,2700,94,974,2023-01-4
2023,1,5,各地,28.8,15660.0,5448.0,2700,115,975,2023-01-5
2023,2,1,各地,27.6,12960.0,4620.0,2160,110,976,2023-02-1
2023,2,2,各地,31.3,10800.0,4939.0,2700,125,977,2023-02-2
2023,2,3,各地,23.6,12960.0,5622.0,2700,94,978,2023-02-3
2023,2,4,各地,46.8,15660.0,5163.0,2484,187,979,2023-02-4
2023,3,1,各地,34.0,14580.0,5178.0,2268,136,980,2023-03-1
2023,3,2,各地,27.2,15660.0,5741.0,3024,109,981,2023-03-2
2023,3,3,各地,40.1,12960.0,5369.0,2916,160,982,2023-03-3
2023,3,4,各地,28.5,13500.0,5163.0,2160,114,983,2023-03-4
2023,4,1,各地,45.2,16740.0,5621.0,2916,181,984,2023-04-1
2023,4,2,各地,32.2,15120.0,5092.0,2376,129,985,2023-04-2
2023,4,3,各地,37.1,14040.0,5021.0,2700,148,986,2023-04-3
2023,4,4,各地,35.7,10800.0,4594.0,2160,143,987,2023-04-4
2023,5,1,各地,42.9,12960.0,5160.0,2160,172,988,2023-05-1
2023,5,2,各地,38.6,16740.0,6403.0,2700,154,989,2023-05-2
2023,5,3,各地,48.3,16740.0,4126.0,2160,193,990,2023-05-3
2023,5,4,各地,36.3,18900.0,5788.0,2160,145,991,2023-05-4
2023,5,5,各地,45.5,16200.0,4673.0,2160,182,992,2023-05-5
2023,6,1,各地,42.9,13500.0,3939.0,2160,172,993,2023-06-1
2023,6,2,各地,59.2,12960.0,3107.0,1728,237,994,2023-06-2
2023,6,3,各地,50.2,15660.0,3392.0,1620,201,995,2023-06-3
2023,6,4,各地,41.7,22680.0,3596.0,1836,167,996,2023-06-4
2023,7,1,各地,46.8,18360.0,4243.0,2160,187,997,2023-07-1
2023,7,2,各地,36.2,19980.0,6802.0,1944,145,998,2023-07-2
2023,7,3,各地,39.0,20520.0,5510.0,1512,156,999,2023-07-3
2023,7,4,各地,30.6,19980.0,5902.0,2160,122,1000,2023-07-4
2023,7,5,各地,30.6,21600.0,6191.0,2376,122,1001,2023-07-5
2023,8,1,各地,34.6,27000.0,6902.0,2160,138,1002,2023-08-1
2023,8,2,各地,34.0,21600.0,10175.0,3780,136,1003,2023-08-2
2023,8,3,各地,33.3,21600.0,8219.0,2160,133,1004,2023-08-3
2023,8,4,各地,27.4,41045.0,5874.0,2160,110,1005,2023-08-4
2023,9,1,各地,30.0,15660.0,8098.0,2160,120,1006,2023-09-1
2023,9,2,各地,32.5,15120.0,8328.0,2376,130,1007,2023-09-2
2023,9,3,各地,37.3,15660.0,7841.0,2160,149,1008,2023-09-3
2023,9,4,各地,38.5,14040.0,5275.0,2700,154,1009,2023-09-4
2023,10,1,各地,38.7,16740.0,5216.0,2700,155,1010,2023-10-1
2023,10,2,各地,42.8,12960.0,4623.0,1944,171,1011,2023-10-2
2023,10,3,各地,36.6,14580.0,5880.0,2160,146,1012,2023-10-3
2023,10,4,各地,41.2,11880.0,5926.0,2916,165,1013,2023-10-4
2023,10,5,各地,41.4,10800.0,5744.0,2160,166,1014,2023-10-5
2023,11,1,各地,40.0,12960.0,5488.0,2484,160,1015,2023-11-1
2023,11,2,各地,38.1,15660.0,5431.0,2592,152,1016,2023-11-2
2023,11,3,各地,37.0,18900.0,9039.0,3456,148,1017,2023-11-3
2023,11,4,各地,38.9,12960.0,6304.0,2160,156,1018,2023-11-4
2023,12,1,各地,48.5,12960.0,5412.0,2160,194,1019,2023-12-1
2023,12,2,各地,41.0,21600.0,5644.0,3024,164,1020,2023-12-2
2023,12,3,各地,45.8,16200.0,7083.0,2700,183,1021,2023-12-3
2023,12,4,各地,68.0,16740.0,7366.0,2484,272,1022,2023-12-4
