Year,Continent,Country Name,Product Name,Edible code,US Customs District,Census Country Code,Census District Code,FAO Country Code,HTS Number,Value (USD),Volume (kg),Calculated Duty (USD)
2024,CENTRAL AMERICA,PANAMA,TUNA YELLOWFIN FRESH,E,"SAN JUAN, PR",2250,49,591,0302320000,10939,753,0
2024,CENTRAL AMERICA,PANAMA,TUNA YELLOWFIN FRESH,E,"MIAMI, FL",2250,52,591,0302320000,21399966,1871619,0
2024,EUROPE,FRANCE,TUNA YELLOWFIN FRESH,E,"BOSTON, MA",4279,04,250,0302320000,217043,12169,0
2024,EUROPE,FRANCE,TUNA YELLOWFIN FRESH,E,"NEW YORK, NY",4279,10,250,0302320000,114993,6256,0
2024,EUROPE,FRANCE,TUNA YELLOWFIN FRESH,E,"LOS ANGELES, CA",4279,27,250,0302320000,134238,6955,0
2024,EUROPE,FRANCE,TUNA YELLOWFIN FRESH,E,"SAN FRANCISCO, CA",4279,28,250,0302320000,286152,15899,0
2024,EUROPE,FRANCE,TUNA YELLOWFIN FRESH,E,"MIAMI, FL",4279,52,250,0302320000,776659,40532,0
2024,EUROPE,SPAIN,TUNA YELLOWFIN FRESH,E,"MIAMI, FL",4700,52,724,0302320000,14475,792,0
2024,EUROPE,PORTUGAL,TUNA YELLOWFIN FRESH,E,"BOSTON, MA",4710,04,620,0302320000,335487,20412,0
2024,EUROPE,PORTUGAL,TUNA YELLOWFIN FRESH,E,"NEW YORK, NY",4710,10,620,0302320000,60995,3527,0
2024,EUROPE,PORTUGAL,TUNA YELLOWFIN FRESH,E,"SAN FRANCISCO, CA",4710,28,620,0302320000,50720,2915,0
2024,EUROPE,PORTUGAL,TUNA YELLOWFIN FRESH,E,"CHICAGO, IL",4710,39,620,0302320000,117930,6842,0
2024,EUROPE,PORTUGAL,TUNA YELLOWFIN FRESH,E,"MIAMI, FL",4710,52,620,0302320000,12073,696,0
2024,EUROPE,PORTUGAL,TUNA YELLOWFIN FRESH,E,"WASHINGTON, DC",4710,54,620,0302320000,18855,1172,0
2024,NORTH AMERICA,CANADA,TUNA YELLOWFIN FRESH,E,"PORTLAND, ME",1220,01,124,0302320000,1593876,121362,0
2024,NORTH AMERICA,MEXICO,TUNA YELLOWFIN FRESH,E,"LAREDO, TX",2010,23,484,0302320000,4707174,451997,0
2024,NORTH AMERICA,MEXICO,TUNA YELLOWFIN FRESH,E,"SAN DIEGO, CA",2010,25,484,0302320000,29112,2953,0
2024,NORTH AMERICA,MEXICO,TUNA YELLOWFIN FRESH,E,"LOS ANGELES, CA",2010,27,484,0302320000,20395,2709,0
2024,OCEANIA,AUSTRALIA,TUNA YELLOWFIN FRESH,E,"BOSTON, MA",6021,04,036,0302320000,77024,4590,0
2024,OCEANIA,AUSTRALIA,TUNA YELLOWFIN FRESH,E,"NEW YORK, NY",6021,10,036,0302320000,4235201,284527,0
2024,OCEANIA,AUSTRALIA,TUNA YELLOWFIN FRESH,E,"LOS ANGELES, CA",6021,27,036,0302320000,6007698,446350,0
2024,OCEANIA,AUSTRALIA,TUNA YELLOWFIN FRESH,E,"SAN FRANCISCO, CA",6021,28,036,0302320000,3436605,180914,0
2024,OCEANIA,AUSTRALIA,TUNA YELLOWFIN FRESH,E,"SEATTLE, WA",6021,30,036,0302320000,168561,11196,0
2024,OCEANIA,AUSTRALIA,TUNA YELLOWFIN FRESH,E,"HONOLULU, HI",6021,32,036,0302320000,2054,124,0
2024,OCEANIA,AUSTRALIA,TUNA YELLOWFIN FRESH,E,"MIAMI, FL",6021,52,036,0302320000,22819,1168,0
2024,OCEANIA,NEW ZEALAND,TUNA YELLOWFIN FRESH,E,"LOS ANGELES, CA",6141,27,554,0302320000,24169,3215,0
2024,OCEANIA,FRENCH POLYNESIA,TUNA YELLOWFIN FRESH,E,"LOS ANGELES, CA",6414,27,258,0302320000,7429937,650923,0
2024,OCEANIA,FRENCH POLYNESIA,TUNA YELLOWFIN FRESH,E,"SAN FRANCISCO, CA",6414,28,258,0302320000,477504,55987,0
2024,OCEANIA,FRENCH POLYNESIA,TUNA YELLOWFIN FRESH,E,"SEATTLE, WA",6414,30,258,0302320000,436570,44330,0
2024,OCEANIA,FRENCH POLYNESIA,TUNA YELLOWFIN FRESH,E,"HONOLULU, HI",6414,32,258,0302320000,61855,5167,0
2024,OCEANIA,MARSHALL IS.,TUNA YELLOWFIN FRESH,E,"BOSTON, MA",6810,04,584,0302320000,86596,7228,0
2024,OCEANIA,MARSHALL IS.,TUNA YELLOWFIN FRESH,E,"NEW YORK, NY",6810,10,584,0302320000,534967,32722,0
2024,OCEANIA,MARSHALL IS.,TUNA YELLOWFIN FRESH,E,"TAMPA, FL",6810,18,584,0302320000,190483,9654,0
2024,OCEANIA,MARSHALL IS.,TUNA YELLOWFIN FRESH,E,"LOS ANGELES, CA",6810,27,584,0302320000,66013,15514,0
2024,OCEANIA,MARSHALL IS.,TUNA YELLOWFIN FRESH,E,"SAN FRANCISCO, CA",6810,28,584,0302320000,19062,1047,0
2024,OCEANIA,MARSHALL IS.,TUNA YELLOWFIN FRESH,E,"HONOLULU, HI",6810,32,584,0302320000,167920,42223,0
2024,OCEANIA,MARSHALL IS.,TUNA YELLOWFIN FRESH,E,"CHICAGO, IL",6810,39,584,0302320000,271196,14418,0
2024,OCEANIA,MARSHALL IS.,TUNA YELLOWFIN FRESH,E,"WASHINGTON, DC",6810,54,584,0302320000,5413,276,0
2024,OCEANIA,FIJI,TUNA YELLOWFIN FRESH,E,"LOS ANGELES, CA",6863,27,242,0302320000,4490244,487789,0
2024,OCEANIA,FIJI,TUNA YELLOWFIN FRESH,E,"SAN FRANCISCO, CA",6863,28,242,0302320000,100702,8063,0
2024,OCEANIA,TONGA,TUNA YELLOWFIN FRESH,E,"NEW YORK, NY",6864,10,776,0302320000,34952,1908,0
2024,OCEANIA,TONGA,TUNA YELLOWFIN FRESH,E,"LOS ANGELES, CA",6864,27,776,0302320000,46051,7589,0
2024,SOUTH AMERICA,VENEZUELA,TUNA YELLOWFIN FRESH,E,"MIAMI, FL",3070,52,862,0302320000,2974387,1065791,0
2024,SOUTH AMERICA,SURINAME,TUNA YELLOWFIN FRESH,E,U.S. VIRGIN ISLANDS,3150,51,740,0302320000,30416,3802,0
2024,SOUTH AMERICA,SURINAME,TUNA YELLOWFIN FRESH,E,"MIAMI, FL",3150,52,740,0302320000,8033712,1213976,0
2024,SOUTH AMERICA,ECUADOR,TUNA YELLOWFIN FRESH,E,"BOSTON, MA",3310,04,218,0302320000,128946,23010,0
2024,SOUTH AMERICA,ECUADOR,TUNA YELLOWFIN FRESH,E,"NEW YORK, NY",3310,10,218,0302320000,178899,21312,0
2024,SOUTH AMERICA,ECUADOR,TUNA YELLOWFIN FRESH,E,"LOS ANGELES, CA",3310,27,218,0302320000,77522,6853,0
2024,SOUTH AMERICA,ECUADOR,TUNA YELLOWFIN FRESH,E,"SAN FRANCISCO, CA",3310,28,218,0302320000,227231,42522,0
2024,SOUTH AMERICA,ECUADOR,TUNA YELLOWFIN FRESH,E,"SEATTLE, WA",3310,30,218,0302320000,198626,20609,0
2024,SOUTH AMERICA,ECUADOR,TUNA YELLOWFIN FRESH,E,"CHICAGO, IL",3310,39,218,0302320000,39262,7124,0
2024,SOUTH AMERICA,ECUADOR,TUNA YELLOWFIN FRESH,E,U.S. VIRGIN ISLANDS,3310,51,218,0302320000,6851,78,0
2024,SOUTH AMERICA,ECUADOR,TUNA YELLOWFIN FRESH,E,"MIAMI, FL",3310,52,218,0302320000,2409769,212692,0
2024,SOUTH AMERICA,BRAZIL,TUNA YELLOWFIN FRESH,E,"BOSTON, MA",3510,04,076,0302320000,101387,7908,0
2024,SOUTH AMERICA,BRAZIL,TUNA YELLOWFIN FRESH,E,"NEW YORK, NY",3510,10,076,0302320000,609835,54191,0
2024,SOUTH AMERICA,BRAZIL,TUNA YELLOWFIN FRESH,E,"LOS ANGELES, CA",3510,27,076,0302320000,92368,6592,0
2024,SOUTH AMERICA,BRAZIL,TUNA YELLOWFIN FRESH,E,"CHICAGO, IL",3510,39,076,0302320000,9917,546,0
2024,SOUTH AMERICA,BRAZIL,TUNA YELLOWFIN FRESH,E,"MIAMI, FL",3510,52,076,0302320000,2907298,284388,0
2024,AFRICA,SEYCHELLES,TUNA BIGEYE FRESH,E,"NEW YORK, NY",7800,10,690,0302340000,52037,2901,0
2024,AFRICA,SEYCHELLES,TUNA BIGEYE FRESH,E,"SAN FRANCISCO, CA",7800,28,690,0302340000,10171,523,0
2024,AFRICA,SEYCHELLES,TUNA BIGEYE FRESH,E,"MIAMI, FL",7800,52,690,0302340000,2981,167,0
2024,AFRICA,SEYCHELLES,TUNA BIGEYE FRESH,E,"WASHINGTON, DC",7800,54,690,0302340000,2246,120,0
2024,AFRICA,SOUTH AFRICA,TUNA BIGEYE FRESH,E,"BOSTON, MA",7910,04,710,0302340000,50684,6698,0
2024,AFRICA,SOUTH AFRICA,TUNA BIGEYE FRESH,E,"NEW YORK, NY",7910,10,710,0302340000,2642316,215269,0
2024,AFRICA,SOUTH AFRICA,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",7910,27,710,0302340000,1571920,94841,0
2024,AFRICA,SOUTH AFRICA,TUNA BIGEYE FRESH,E,"SAN FRANCISCO, CA",7910,28,710,0302340000,109047,6677,0
2024,AFRICA,SOUTH AFRICA,TUNA BIGEYE FRESH,E,"CHICAGO, IL",7910,39,710,0302340000,407830,21056,0
2024,AFRICA,SOUTH AFRICA,TUNA BIGEYE FRESH,E,"MIAMI, FL",7910,52,710,0302340000,145589,9302,0
2024,AFRICA,SOUTH AFRICA,TUNA BIGEYE FRESH,E,"WASHINGTON, DC",7910,54,710,0302340000,19122,1678,0
2024,ASIA,SRI LANKA,TUNA BIGEYE FRESH,E,"BOSTON, MA",5420,04,144,0302340000,43451,3813,0
2024,ASIA,SRI LANKA,TUNA BIGEYE FRESH,E,"NEW YORK, NY",5420,10,144,0302340000,250373,16441,0
2024,ASIA,SRI LANKA,TUNA BIGEYE FRESH,E,"CHICAGO, IL",5420,39,144,0302340000,15587,706,0
2024,ASIA,SRI LANKA,TUNA BIGEYE FRESH,E,"MIAMI, FL",5420,52,144,0302340000,45015,2615,0
2024,ASIA,INDONESIA,TUNA BIGEYE FRESH,E,"BOSTON, MA",5600,04,360,0302340000,594689,44784,0
2024,ASIA,INDONESIA,TUNA BIGEYE FRESH,E,"NEW YORK, NY",5600,10,360,0302340000,3511786,311048,0
2024,ASIA,INDONESIA,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",5600,27,360,0302340000,298824,20818,0
2024,ASIA,INDONESIA,TUNA BIGEYE FRESH,E,"SAN FRANCISCO, CA",5600,28,360,0302340000,49533,2800,0
2024,ASIA,INDONESIA,TUNA BIGEYE FRESH,E,"HONOLULU, HI",5600,32,360,0302340000,6849,713,0
2024,ASIA,INDONESIA,TUNA BIGEYE FRESH,E,"CHICAGO, IL",5600,39,360,0302340000,191761,9930,0
2024,ASIA,PHILIPPINES,TUNA BIGEYE FRESH,E,"SAN FRANCISCO, CA",5650,28,608,0302340000,6416,1604,0
2024,ASIA,PHILIPPINES,TUNA BIGEYE FRESH,E,"SEATTLE, WA",5650,30,608,0302340000,4422,309,0
2024,ASIA,TAIWAN,TUNA BIGEYE FRESH,E,"BOSTON, MA",5830,04,909,0302340000,54625,3039,0
2024,ASIA,TAIWAN,TUNA BIGEYE FRESH,E,"NEW YORK, NY",5830,10,909,0302340000,12253,586,0
2024,ASIA,TAIWAN,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",5830,27,909,0302340000,88898,4458,0
2024,ASIA,JAPAN,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",5880,27,392,0302340000,2123,127,0
2024,CENTRAL AMERICA,BELIZE,TUNA BIGEYE FRESH,E,"MIAMI, FL",2080,52,084,0302340000,7539,1140,0
2024,CENTRAL AMERICA,COSTA RICA,TUNA BIGEYE FRESH,E,"MIAMI, FL",2230,52,188,0302340000,2442,190,0
2024,CENTRAL AMERICA,PANAMA,TUNA BIGEYE FRESH,E,"MIAMI, FL",2250,52,591,0302340000,18406,1058,0
2024,EUROPE,FRANCE,TUNA BIGEYE FRESH,E,"BOSTON, MA",4279,04,250,0302340000,77537,4149,0
2024,EUROPE,FRANCE,TUNA BIGEYE FRESH,E,"NEW YORK, NY",4279,10,250,0302340000,44741,2393,0
2024,EUROPE,FRANCE,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",4279,27,250,0302340000,132606,7171,0
2024,EUROPE,FRANCE,TUNA BIGEYE FRESH,E,"SAN FRANCISCO, CA",4279,28,250,0302340000,147150,8517,0
2024,EUROPE,FRANCE,TUNA BIGEYE FRESH,E,"MIAMI, FL",4279,52,250,0302340000,527335,27455,0
2024,EUROPE,SPAIN,TUNA BIGEYE FRESH,E,"NEW YORK, NY",4700,10,724,0302340000,41979,3196,0
2024,EUROPE,PORTUGAL,TUNA BIGEYE FRESH,E,"BOSTON, MA",4710,04,620,0302340000,358061,33362,0
2024,EUROPE,PORTUGAL,TUNA BIGEYE FRESH,E,"NEW YORK, NY",4710,10,620,0302340000,402779,23409,0
2024,EUROPE,PORTUGAL,TUNA BIGEYE FRESH,E,"CHICAGO, IL",4710,39,620,0302340000,43769,2458,0
2024,NORTH AMERICA,CANADA,TUNA BIGEYE FRESH,E,"PORTLAND, ME",1220,01,124,0302340000,2430878,194069,0
2024,OCEANIA,AUSTRALIA,TUNA BIGEYE FRESH,E,"BOSTON, MA",6021,04,036,0302340000,8362,513,0
2024,OCEANIA,AUSTRALIA,TUNA BIGEYE FRESH,E,"NEW YORK, NY",6021,10,036,0302340000,473889,32982,0
2024,OCEANIA,AUSTRALIA,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",6021,27,036,0302340000,616789,44721,0
2024,OCEANIA,AUSTRALIA,TUNA BIGEYE FRESH,E,"SAN FRANCISCO, CA",6021,28,036,0302340000,268924,15269,0
2024,OCEANIA,AUSTRALIA,TUNA BIGEYE FRESH,E,"HONOLULU, HI",6021,32,036,0302340000,17586,964,0
2024,OCEANIA,NEW ZEALAND,TUNA BIGEYE FRESH,E,"NEW YORK, NY",6141,10,554,0302340000,24058,1640,0
2024,OCEANIA,NEW ZEALAND,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",6141,27,554,0302340000,393098,35202,0
2024,OCEANIA,FRENCH POLYNESIA,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",6414,27,258,0302340000,4743321,376056,0
2024,OCEANIA,FRENCH POLYNESIA,TUNA BIGEYE FRESH,E,"SAN FRANCISCO, CA",6414,28,258,0302340000,185466,21880,0
2024,OCEANIA,FRENCH POLYNESIA,TUNA BIGEYE FRESH,E,"SEATTLE, WA",6414,30,258,0302340000,148186,17294,0
2024,OCEANIA,FRENCH POLYNESIA,TUNA BIGEYE FRESH,E,"HONOLULU, HI",6414,32,258,0302340000,62553,5059,0
2024,OCEANIA,MARSHALL IS.,TUNA BIGEYE FRESH,E,"BOSTON, MA",6810,04,584,0302340000,501440,25402,0
2024,OCEANIA,MARSHALL IS.,TUNA BIGEYE FRESH,E,"NEW YORK, NY",6810,10,584,0302340000,3791576,317243,0
2024,OCEANIA,MARSHALL IS.,TUNA BIGEYE FRESH,E,"TAMPA, FL",6810,18,584,0302340000,1077806,52480,0
2024,OCEANIA,MARSHALL IS.,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",6810,27,584,0302340000,877992,153332,0
2024,OCEANIA,MARSHALL IS.,TUNA BIGEYE FRESH,E,"SAN FRANCISCO, CA",6810,28,584,0302340000,258330,13740,0
2024,OCEANIA,MARSHALL IS.,TUNA BIGEYE FRESH,E,"HONOLULU, HI",6810,32,584,0302340000,230100,61320,0
2024,OCEANIA,MARSHALL IS.,TUNA BIGEYE FRESH,E,"CHICAGO, IL",6810,39,584,0302340000,1356166,91250,0
2024,OCEANIA,MARSHALL IS.,TUNA BIGEYE FRESH,E,"WASHINGTON, DC",6810,54,584,0302340000,39507,1973,0
2024,OCEANIA,FIJI,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",6863,27,242,0302340000,452384,51329,0
2024,OCEANIA,TONGA,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",6864,27,776,0302340000,7601,1116,0
2024,SOUTH AMERICA,VENEZUELA,TUNA BIGEYE FRESH,E,"MIAMI, FL",3070,52,862,0302340000,17397,3043,0
2024,SOUTH AMERICA,SURINAME,TUNA BIGEYE FRESH,E,"MIAMI, FL",3150,52,740,0302340000,1186116,179236,0
2024,SOUTH AMERICA,ECUADOR,TUNA BIGEYE FRESH,E,"BOSTON, MA",3310,04,218,0302340000,10692,1228,0
2024,SOUTH AMERICA,ECUADOR,TUNA BIGEYE FRESH,E,"NEW YORK, NY",3310,10,218,0302340000,293946,45571,0
2024,SOUTH AMERICA,ECUADOR,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",3310,27,218,0302340000,14816,1851,0
2024,SOUTH AMERICA,ECUADOR,TUNA BIGEYE FRESH,E,"SAN FRANCISCO, CA",3310,28,218,0302340000,4446,490,0
2024,SOUTH AMERICA,ECUADOR,TUNA BIGEYE FRESH,E,"MIAMI, FL",3310,52,218,0302340000,1043718,86024,0
2024,SOUTH AMERICA,BRAZIL,TUNA BIGEYE FRESH,E,"BOSTON, MA",3510,04,076,0302340000,223302,19499,0
2024,SOUTH AMERICA,BRAZIL,TUNA BIGEYE FRESH,E,"NEW YORK, NY",3510,10,076,0302340000,1878401,170819,0
2024,SOUTH AMERICA,BRAZIL,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",3510,27,076,0302340000,126306,9078,0
2024,SOUTH AMERICA,BRAZIL,TUNA BIGEYE FRESH,E,"CHICAGO, IL",3510,39,076,0302340000,3240,179,0
2024,SOUTH AMERICA,BRAZIL,TUNA BIGEYE FRESH,E,"MIAMI, FL",3510,52,076,0302340000,4708412,483224,0
2024,AFRICA,TUNISIA,TUNA BLUEFIN FRESH,E,"BOSTON, MA",7230,04,788,0302350100,147853,7033,0
2024,AFRICA,TUNISIA,TUNA BLUEFIN FRESH,E,"NEW YORK, NY",7230,10,788,0302350100,326308,16083,0
2024,AFRICA,TUNISIA,TUNA BLUEFIN FRESH,E,"PHILADELPHIA, PA",7230,11,788,0302350100,941071,40553,0
2024,AFRICA,TUNISIA,TUNA BLUEFIN FRESH,E,"LOS ANGELES, CA",7230,27,788,0302350100,341779,16317,0
2024,AFRICA,TUNISIA,TUNA BLUEFIN FRESH,E,"SAN FRANCISCO, CA",7230,28,788,0302350100,8771,405,0
2024,AFRICA,TUNISIA,TUNA BLUEFIN FRESH,E,"SEATTLE, WA",7230,30,788,0302350100,32466,1278,0
2024,AFRICA,TUNISIA,TUNA BLUEFIN FRESH,E,"CHICAGO, IL",7230,39,788,0302350100,5600,248,0
2024,AFRICA,TUNISIA,TUNA BLUEFIN FRESH,E,"MIAMI, FL",7230,52,788,0302350100,70766,2998,0
2024,AFRICA,SOUTH AFRICA,TUNA BLUEFIN FRESH,E,"NEW YORK, NY",7910,10,710,0302350100,3509,303,0
2024,ASIA,JAPAN,TUNA BLUEFIN FRESH,E,"NEW YORK, NY",5880,10,392,0302350100,736219,14823,0
2024,ASIA,JAPAN,TUNA BLUEFIN FRESH,E,"SAVANNAH, GA",5880,17,392,0302350100,71512,1543,0
2024,ASIA,JAPAN,TUNA BLUEFIN FRESH,E,"LOS ANGELES, CA",5880,27,392,0302350100,934290,25320,0
2024,ASIA,JAPAN,TUNA BLUEFIN FRESH,E,"SAN FRANCISCO, CA",5880,28,392,0302350100,199143,3878,0
2024,ASIA,JAPAN,TUNA BLUEFIN FRESH,E,"HONOLULU, HI",5880,32,392,0302350100,1123860,22250,0
2024,ASIA,JAPAN,TUNA BLUEFIN FRESH,E,"MIAMI, FL",5880,52,392,0302350100,179931,3629,0
2024,ASIA,JAPAN,TUNA BLUEFIN FRESH,E,"HOUSTON-GALVESTON, TX",5880,53,392,0302350100,62378,1189,0
2024,ASIA,JAPAN,TUNA BLUEFIN FRESH,E,"WASHINGTON, DC",5880,54,392,0302350100,3419,96,0
2024,ASIA,JAPAN,TUNA BLUEFIN FRESH,E,"DALLAS-FORT WORTH, TX",5880,55,392,0302350100,167801,2781,0
2024,EUROPE,NORWAY,TUNA BLUEFIN FRESH,E,"BOSTON, MA",4039,04,578,0302350100,35560,2688,0
2024,EUROPE,NORWAY,TUNA BLUEFIN FRESH,E,"MIAMI, FL",4039,52,578,0302350100,52853,3995,0
2024,EUROPE,FRANCE,TUNA BLUEFIN FRESH,E,"MIAMI, FL",4279,52,250,0302350100,121773,4248,0
2024,EUROPE,SPAIN,TUNA BLUEFIN FRESH,E,"BOSTON, MA",4700,04,724,0302350100,144544,7204,0
2024,EUROPE,SPAIN,TUNA BLUEFIN FRESH,E,"NEW YORK, NY",4700,10,724,0302350100,25475031,891369,0
2024,EUROPE,SPAIN,TUNA BLUEFIN FRESH,E,"PHILADELPHIA, PA",4700,11,724,0302350100,209265,9873,0
2024,EUROPE,SPAIN,TUNA BLUEFIN FRESH,E,"SAVANNAH, GA",4700,17,724,0302350100,10425,294,0
2024,EUROPE,SPAIN,TUNA BLUEFIN FRESH,E,"LOS ANGELES, CA",4700,27,724,0302350100,16249944,524084,0
2024,EUROPE,SPAIN,TUNA BLUEFIN FRESH,E,"SAN FRANCISCO, CA",4700,28,724,0302350100,992619,31446,0
2024,EUROPE,SPAIN,TUNA BLUEFIN FRESH,E,"SEATTLE, WA",4700,30,724,0302350100,3165408,105972,0
2024,EUROPE,SPAIN,TUNA BLUEFIN FRESH,E,"HONOLULU, HI",4700,32,724,0302350100,265081,7530,0
2024,EUROPE,SPAIN,TUNA BLUEFIN FRESH,E,"GREAT FALLS, MT",4700,33,724,0302350100,46011,1320,0
2024,EUROPE,SPAIN,TUNA BLUEFIN FRESH,E,"MINNEAPOLIS, MN",4700,35,724,0302350100,58414,1904,0
2024,EUROPE,SPAIN,TUNA BLUEFIN FRESH,E,"CHICAGO, IL",4700,39,724,0302350100,2065189,66435,0
2024,EUROPE,SPAIN,TUNA BLUEFIN FRESH,E,"SAN JUAN, PR",4700,49,724,0302350100,2564,100,0
2024,EUROPE,SPAIN,TUNA BLUEFIN FRESH,E,"MIAMI, FL",4700,52,724,0302350100,2546828,84560,0
2024,EUROPE,SPAIN,TUNA BLUEFIN FRESH,E,"HOUSTON-GALVESTON, TX",4700,53,724,0302350100,2532416,80055,0
2024,EUROPE,SPAIN,TUNA BLUEFIN FRESH,E,"DALLAS-FORT WORTH, TX",4700,55,724,0302350100,1177420,38057,0
2024,EUROPE,PORTUGAL,TUNA BLUEFIN FRESH,E,"BOSTON, MA",4710,04,620,0302350100,65328,4894,0
2024,EUROPE,PORTUGAL,TUNA BLUEFIN FRESH,E,"NEW YORK, NY",4710,10,620,0302350100,5901,232,0
2024,EUROPE,ITALY,TUNA BLUEFIN FRESH,E,"MIAMI, FL",4759,52,380,0302350100,48133,1739,0
2024,EUROPE,CROATIA,TUNA BLUEFIN FRESH,E,"NEW YORK, NY",4791,10,191,0302350100,437025,21917,0
2024,EUROPE,CROATIA,TUNA BLUEFIN FRESH,E,"LOS ANGELES, CA",4791,27,191,0302350100,539644,28230,0
2024,EUROPE,CROATIA,TUNA BLUEFIN FRESH,E,"SEATTLE, WA",4791,30,191,0302350100,13433,707,0
2024,EUROPE,CROATIA,TUNA BLUEFIN FRESH,E,"HOUSTON-GALVESTON, TX",4791,53,191,0302350100,32047,1623,0
2024,EUROPE,ALBANIA,TUNA BLUEFIN FRESH,E,"NEW YORK, NY",4810,10,008,0302350100,756468,28796,0
2024,EUROPE,ALBANIA,TUNA BLUEFIN FRESH,E,"LOS ANGELES, CA",4810,27,008,0302350100,127301,4861,0
2024,EUROPE,ALBANIA,TUNA BLUEFIN FRESH,E,"MIAMI, FL",4810,52,008,0302350100,3799,145,0
2024,EUROPE,TURKEY,TUNA BLUEFIN FRESH,E,"NEW YORK, NY",4890,10,792,0302350100,309464,15802,0
2024,EUROPE,TURKEY,TUNA BLUEFIN FRESH,E,"SEATTLE, WA",4890,30,792,0302350100,41543,2181,0
2024,EUROPE,TURKEY,TUNA BLUEFIN FRESH,E,"DALLAS-FORT WORTH, TX",4890,55,792,0302350100,11973,518,0
2024,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,E,"PORTLAND, ME",1220,01,124,0302350100,1407292,87577,0
2024,NORTH AMERICA,MEXICO,TUNA BLUEFIN FRESH,E,"LAREDO, TX",2010,23,484,0302350100,147670,13024,0
2024,NORTH AMERICA,MEXICO,TUNA BLUEFIN FRESH,E,"SAN DIEGO, CA",2010,25,484,0302350100,72581638,3232268,0
2024,OCEANIA,AUSTRALIA,TUNA BLUEFIN FRESH,E,"LOS ANGELES, CA",6021,27,036,0302350100,2396,114,0
2024,OCEANIA,AUSTRALIA,TUNA BLUEFIN FRESH,E,"HONOLULU, HI",6021,32,036,0302350100,6993,700,0
2024,OCEANIA,NEW ZEALAND,TUNA BLUEFIN FRESH,E,"NEW YORK, NY",6141,10,554,0302350100,10799,754,0
2024,OCEANIA,NEW ZEALAND,TUNA BLUEFIN FRESH,E,"LOS ANGELES, CA",6141,27,554,0302350100,139766,10857,0
2024,OCEANIA,NEW ZEALAND,TUNA BLUEFIN FRESH,E,"HONOLULU, HI",6141,32,554,0302350100,97585,10096,0
2024,AFRICA,SOUTH AFRICA,TUNA BLUEFIN FRESH,E,"NEW YORK, NY",7910,10,710,0302360000,641487,55803,0
2024,AFRICA,SOUTH AFRICA,TUNA BLUEFIN FRESH,E,"LOS ANGELES, CA",7910,27,710,0302360000,253428,15174,0
2024,AFRICA,SOUTH AFRICA,TUNA BLUEFIN FRESH,E,"SAN FRANCISCO, CA",7910,28,710,0302360000,63222,3350,0
2024,AFRICA,SOUTH AFRICA,TUNA BLUEFIN FRESH,E,"CHICAGO, IL",7910,39,710,0302360000,123173,6559,0
2024,AFRICA,SOUTH AFRICA,TUNA BLUEFIN FRESH,E,"MIAMI, FL",7910,52,710,0302360000,8615,569,0
2024,ASIA,JAPAN,TUNA BLUEFIN FRESH,E,"LOS ANGELES, CA",5880,27,392,0302360000,2738,96,0
2024,ASIA,JAPAN,TUNA BLUEFIN FRESH,E,"MIAMI, FL",5880,52,392,0302360000,6065,123,0
2024,EUROPE,SPAIN,TUNA BLUEFIN FRESH,E,"LOS ANGELES, CA",4700,27,724,0302360000,7579,230,0
2024,EUROPE,PORTUGAL,TUNA BLUEFIN FRESH,E,"BOSTON, MA",4710,04,620,0302360000,29608,1486,0
2024,OCEANIA,AUSTRALIA,TUNA BLUEFIN FRESH,E,"BOSTON, MA",6021,04,036,0302360000,12080,1242,0
2024,OCEANIA,AUSTRALIA,TUNA BLUEFIN FRESH,E,"NEW YORK, NY",6021,10,036,0302360000,1287656,98446,0
2024,OCEANIA,AUSTRALIA,TUNA BLUEFIN FRESH,E,"LOS ANGELES, CA",6021,27,036,0302360000,470528,31683,0
2024,OCEANIA,AUSTRALIA,TUNA BLUEFIN FRESH,E,"HONOLULU, HI",6021,32,036,0302360000,1650698,135035,0
2024,OCEANIA,AUSTRALIA,TUNA BLUEFIN FRESH,E,"MIAMI, FL",6021,52,036,0302360000,152846,9365,0
2024,OCEANIA,NEW ZEALAND,TUNA BLUEFIN FRESH,E,"NEW YORK, NY",6141,10,554,0302360000,251607,24611,0
2024,OCEANIA,NEW ZEALAND,TUNA BLUEFIN FRESH,E,"LOS ANGELES, CA",6141,27,554,0302360000,625185,60436,0
2024,OCEANIA,NEW ZEALAND,TUNA BLUEFIN FRESH,E,"HONOLULU, HI",6141,32,554,0302360000,241214,25415,0
